"Name","Family Income"
"Description","Families by income level."
"Source Notes","U.S. Census Bureau, American Community Survey 1-Year Estimates, Summary Table B19101 (2005-2018); retrieved from https://data.census.gov/.&nbsp;"
"Notes",""

Location,Income Level,TimeFrame,DataFormat,Data,Fips
Sunnyside/Woodside,"$25,000 to $34,999",2011,Percent,0.08812,402
Sunnyside/Woodside,"$35,000 to $49,999",2011,Number,3643,402
Sunnyside/Woodside,"$35,000 to $49,999",2011,Percent,0.12841,402
Sunnyside/Woodside,"$50,000 to $74,999",2011,Number,6544,402
Sunnyside/Woodside,"$50,000 to $74,999",2011,Percent,0.23066,402
Sunnyside/Woodside,"$75,000 to $99,999",2011,Number,2955,402
Sunnyside/Woodside,"$75,000 to $99,999",2011,Percent,0.10416,402
Sunnyside/Woodside,"$100,000 to $199,999",2011,Number,5792,402
Sunnyside/Woodside,"$100,000 to $199,999",2011,Percent,0.20415,402
Sunnyside/Woodside,"$200,000 or more",2011,Number,841,402
Sunnyside/Woodside,"$200,000 or more",2011,Percent,0.02964,402
Jackson Heights,"Under $15,000",2011,Number,3318,403
Jackson Heights,"Under $15,000",2011,Percent,0.09335,403
Jackson Heights,"$15,000 to $24,999",2011,Number,5482,403
Jackson Heights,"$15,000 to $24,999",2011,Percent,0.15423,403
Jackson Heights,"$25,000 to $34,999",2011,Number,3869,403
Jackson Heights,"$25,000 to $34,999",2011,Percent,0.10885,403
Jackson Heights,"$35,000 to $49,999",2011,Number,5061,403
Jackson Heights,"$35,000 to $49,999",2011,Percent,0.14238,403
Jackson Heights,"$50,000 to $74,999",2011,Number,7170,403
Jackson Heights,"$50,000 to $74,999",2011,Percent,0.20172,403
Jackson Heights,"$75,000 to $99,999",2011,Number,4323,403
Jackson Heights,"$75,000 to $99,999",2011,Percent,0.12162,403
Jackson Heights,"$100,000 to $199,999",2011,Number,5416,403
Jackson Heights,"$100,000 to $199,999",2011,Percent,0.15237,403
Jackson Heights,"$200,000 or more",2011,Number,906,403
Jackson Heights,"$200,000 or more",2011,Percent,0.02549,403
Elmhurst/Corona,"Under $15,000",2011,Number,4882,404
Elmhurst/Corona,"Under $15,000",2011,Percent,0.15932,404
Elmhurst/Corona,"$15,000 to $24,999",2011,Number,4129,404
Elmhurst/Corona,"$15,000 to $24,999",2011,Percent,0.13475,404
Elmhurst/Corona,"$25,000 to $34,999",2011,Number,3123,404
Elmhurst/Corona,"$25,000 to $34,999",2011,Percent,0.10192,404
Elmhurst/Corona,"$35,000 to $49,999",2011,Number,4032,404
Elmhurst/Corona,"$35,000 to $49,999",2011,Percent,0.13158,404
Elmhurst/Corona,"$50,000 to $74,999",2011,Number,6108,404
Elmhurst/Corona,"$50,000 to $74,999",2011,Percent,0.19933,404
Elmhurst/Corona,"$75,000 to $99,999",2011,Number,4194,404
Elmhurst/Corona,"$75,000 to $99,999",2011,Percent,0.13687,404
Elmhurst/Corona,"$100,000 to $199,999",2011,Number,3578,404
Elmhurst/Corona,"$100,000 to $199,999",2011,Percent,0.11677,404
Elmhurst/Corona,"$200,000 or more",2011,Number,596,404
Elmhurst/Corona,"$200,000 or more",2011,Percent,0.01945,404
Ridgewood/Glendale,"Under $15,000",2011,Number,3850,405
Ridgewood/Glendale,"Under $15,000",2011,Percent,0.09237,405
Ridgewood/Glendale,"$15,000 to $24,999",2011,Number,4079,405
Ridgewood/Glendale,"$15,000 to $24,999",2011,Percent,0.09786,405
Ridgewood/Glendale,"$25,000 to $34,999",2011,Number,3310,405
Ridgewood/Glendale,"$25,000 to $34,999",2011,Percent,0.07941,405
Ridgewood/Glendale,"$35,000 to $49,999",2011,Number,4905,405
Ridgewood/Glendale,"$35,000 to $49,999",2011,Percent,0.11768,405
Ridgewood/Glendale,"$50,000 to $74,999",2011,Number,7753,405
Ridgewood/Glendale,"$50,000 to $74,999",2011,Percent,0.18601,405
Ridgewood/Glendale,"$75,000 to $99,999",2011,Number,6099,405
Ridgewood/Glendale,"$75,000 to $99,999",2011,Percent,0.14633,405
Ridgewood/Glendale,"$100,000 to $199,999",2011,Number,10120,405
Ridgewood/Glendale,"$100,000 to $199,999",2011,Percent,0.2428,405
Ridgewood/Glendale,"$200,000 or more",2011,Number,1565,405
Ridgewood/Glendale,"$200,000 or more",2011,Percent,0.03755,405
Rego Park/Forest Hills,"Under $15,000",2011,Number,1191,406
Rego Park/Forest Hills,"Under $15,000",2011,Percent,0.04128,406
Rego Park/Forest Hills,"$15,000 to $24,999",2011,Number,1650,406
Rego Park/Forest Hills,"$15,000 to $24,999",2011,Percent,0.05719,406
Rego Park/Forest Hills,"$25,000 to $34,999",2011,Number,2869,406
Rego Park/Forest Hills,"$25,000 to $34,999",2011,Percent,0.09945,406
Rego Park/Forest Hills,"$35,000 to $49,999",2011,Number,3508,406
Rego Park/Forest Hills,"$35,000 to $49,999",2011,Percent,0.12159,406
Rego Park/Forest Hills,"$50,000 to $74,999",2011,Number,4107,406
Rego Park/Forest Hills,"$50,000 to $74,999",2011,Percent,0.14236,406
Rego Park/Forest Hills,"$75,000 to $99,999",2011,Number,4013,406
Rego Park/Forest Hills,"$75,000 to $99,999",2011,Percent,0.1391,406
Rego Park/Forest Hills,"$100,000 to $199,999",2011,Number,9416,406
Rego Park/Forest Hills,"$100,000 to $199,999",2011,Percent,0.32638,406
Rego Park/Forest Hills,"$200,000 or more",2011,Number,2096,406
Rego Park/Forest Hills,"$200,000 or more",2011,Percent,0.07265,406
Flushing,"Under $15,000",2011,Number,5957,407
Flushing,"Under $15,000",2011,Percent,0.09774,407
Flushing,"$15,000 to $24,999",2011,Number,6230,407
Flushing,"$15,000 to $24,999",2011,Percent,0.10222,407
Flushing,"$25,000 to $34,999",2011,Number,7148,407
Flushing,"$25,000 to $34,999",2011,Percent,0.11728,407
Flushing,"$35,000 to $49,999",2011,Number,8713,407
Flushing,"$35,000 to $49,999",2011,Percent,0.14296,407
Flushing,"$50,000 to $74,999",2011,Number,9925,407
Flushing,"$50,000 to $74,999",2011,Percent,0.16284,407
Flushing,"$75,000 to $99,999",2011,Number,8308,407
Flushing,"$75,000 to $99,999",2011,Percent,0.13631,407
Flushing,"$100,000 to $199,999",2011,Number,10821,407
Flushing,"$100,000 to $199,999",2011,Percent,0.17754,407
Flushing,"$200,000 or more",2011,Number,3847,407
Flushing,"$200,000 or more",2011,Percent,0.06312,407
Fresh Meadows/Briarwood,"Under $15,000",2011,Number,3188,408
Fresh Meadows/Briarwood,"Under $15,000",2011,Percent,0.09371,408
Fresh Meadows/Briarwood,"$15,000 to $24,999",2011,Number,3279,408
Fresh Meadows/Briarwood,"$15,000 to $24,999",2011,Percent,0.09638,408
Fresh Meadows/Briarwood,"$25,000 to $34,999",2011,Number,3192,408
Fresh Meadows/Briarwood,"$25,000 to $34,999",2011,Percent,0.09383,408
Fresh Meadows/Briarwood,"$35,000 to $49,999",2011,Number,3691,408
Fresh Meadows/Briarwood,"$35,000 to $49,999",2011,Percent,0.1085,408
Fresh Meadows/Briarwood,"$50,000 to $74,999",2011,Number,6605,408
Fresh Meadows/Briarwood,"$50,000 to $74,999",2011,Percent,0.19415,408
Fresh Meadows/Briarwood,"$75,000 to $99,999",2011,Number,4965,408
Fresh Meadows/Briarwood,"$75,000 to $99,999",2011,Percent,0.14594,408
Fresh Meadows/Briarwood,"$100,000 to $199,999",2011,Number,7144,408
Fresh Meadows/Briarwood,"$100,000 to $199,999",2011,Percent,0.20999,408
Fresh Meadows/Briarwood,"$200,000 or more",2011,Number,1956,408
Fresh Meadows/Briarwood,"$200,000 or more",2011,Percent,0.0575,408
Woodhaven,"Under $15,000",2011,Number,3214,409
Woodhaven,"Under $15,000",2011,Percent,0.09174,409
Woodhaven,"$15,000 to $24,999",2011,Number,4149,409
Woodhaven,"$15,000 to $24,999",2011,Percent,0.11843,409
Woodhaven,"$25,000 to $34,999",2011,Number,3462,409
Woodhaven,"$25,000 to $34,999",2011,Percent,0.09882,409
Woodhaven,"$35,000 to $49,999",2011,Number,4734,409
Woodhaven,"$35,000 to $49,999",2011,Percent,0.13513,409
Woodhaven,"$50,000 to $74,999",2011,Number,6772,409
Woodhaven,"$50,000 to $74,999",2011,Percent,0.19331,409
Woodhaven,"$75,000 to $99,999",2011,Number,4198,409
Woodhaven,"$75,000 to $99,999",2011,Percent,0.11983,409
Woodhaven,"$100,000 to $199,999",2011,Number,7181,409
Woodhaven,"$100,000 to $199,999",2011,Percent,0.20498,409
Woodhaven,"$200,000 or more",2011,Number,1322,409
Woodhaven,"$200,000 or more",2011,Percent,0.03774,409
Howard Beach,"Under $15,000",2011,Number,1930,410
Howard Beach,"Under $15,000",2011,Percent,0.0611,410
Howard Beach,"$15,000 to $24,999",2011,Number,2960,410
Howard Beach,"$15,000 to $24,999",2011,Percent,0.09371,410
Howard Beach,"$25,000 to $34,999",2011,Number,2597,410
Howard Beach,"$25,000 to $34,999",2011,Percent,0.08221,410
Howard Beach,"$35,000 to $49,999",2011,Number,4595,410
Howard Beach,"$35,000 to $49,999",2011,Percent,0.14547,410
Howard Beach,"$50,000 to $74,999",2011,Number,6259,410
Howard Beach,"$50,000 to $74,999",2011,Percent,0.19814,410
Howard Beach,"$75,000 to $99,999",2011,Number,4976,410
Howard Beach,"$75,000 to $99,999",2011,Percent,0.15753,410
Howard Beach,"$100,000 to $199,999",2011,Number,6446,410
Howard Beach,"$100,000 to $199,999",2011,Percent,0.20406,410
Howard Beach,"$200,000 or more",2011,Number,1825,410
Howard Beach,"$200,000 or more",2011,Percent,0.05778,410
Bayside,"Under $15,000",2011,Number,1763,411
Bayside,"Under $15,000",2011,Percent,0.05839,411
Bayside,"$15,000 to $24,999",2011,Number,1999,411
Bayside,"$15,000 to $24,999",2011,Percent,0.06621,411
Bayside,"$25,000 to $34,999",2011,Number,2705,411
Bayside,"$25,000 to $34,999",2011,Percent,0.08959,411
Bayside,"$35,000 to $49,999",2011,Number,1803,411
Bayside,"$35,000 to $49,999",2011,Percent,0.05972,411
Bayside,"$50,000 to $74,999",2011,Number,4739,411
Bayside,"$50,000 to $74,999",2011,Percent,0.15696,411
Bayside,"$75,000 to $99,999",2011,Number,4753,411
Bayside,"$75,000 to $99,999",2011,Percent,0.15742,411
Bayside,"$100,000 to $199,999",2011,Number,9582,411
Bayside,"$100,000 to $199,999",2011,Percent,0.31736,411
Bayside,"$200,000 or more",2011,Number,2849,411
Bayside,"$200,000 or more",2011,Percent,0.09436,411
Jamaica/St. Albans,"Under $15,000",2011,Number,3916,412
Jamaica/St. Albans,"Under $15,000",2011,Percent,0.07675,412
Jamaica/St. Albans,"$15,000 to $24,999",2011,Number,5015,412
Jamaica/St. Albans,"$15,000 to $24,999",2011,Percent,0.09829,412
Jamaica/St. Albans,"$25,000 to $34,999",2011,Number,5183,412
Jamaica/St. Albans,"$25,000 to $34,999",2011,Percent,0.10158,412
Jamaica/St. Albans,"$35,000 to $49,999",2011,Number,8802,412
Jamaica/St. Albans,"$35,000 to $49,999",2011,Percent,0.17251,412
Jamaica/St. Albans,"$50,000 to $74,999",2011,Number,10037,412
Jamaica/St. Albans,"$50,000 to $74,999",2011,Percent,0.19672,412
Jamaica/St. Albans,"$75,000 to $99,999",2011,Number,6595,412
Jamaica/St. Albans,"$75,000 to $99,999",2011,Percent,0.12926,412
Jamaica/St. Albans,"$100,000 to $199,999",2011,Number,9787,412
Jamaica/St. Albans,"$100,000 to $199,999",2011,Percent,0.19182,412
Jamaica/St. Albans,"$200,000 or more",2011,Number,1688,412
Jamaica/St. Albans,"$200,000 or more",2011,Percent,0.03308,412
Queens Village,"Under $15,000",2011,Number,1936,413
Queens Village,"Under $15,000",2011,Percent,0.04218,413
Queens Village,"$15,000 to $24,999",2011,Number,1787,413
Queens Village,"$15,000 to $24,999",2011,Percent,0.03894,413
Queens Village,"$25,000 to $34,999",2011,Number,2598,413
Queens Village,"$25,000 to $34,999",2011,Percent,0.05661,413
Queens Village,"$35,000 to $49,999",2011,Number,5472,413
Queens Village,"$35,000 to $49,999",2011,Percent,0.11923,413
Queens Village,"$50,000 to $74,999",2011,Number,8516,413
Queens Village,"$50,000 to $74,999",2011,Percent,0.18555,413
Queens Village,"$75,000 to $99,999",2011,Number,7911,413
Queens Village,"$75,000 to $99,999",2011,Percent,0.17237,413
Queens Village,"$100,000 to $199,999",2011,Number,15676,413
Queens Village,"$100,000 to $199,999",2011,Percent,0.34155,413
Queens Village,"$200,000 or more",2011,Number,2000,413
Queens Village,"$200,000 or more",2011,Percent,0.04358,413
The Rockaways,"Under $15,000",2011,Number,3438,414
The Rockaways,"Under $15,000",2011,Percent,0.14304,414
The Rockaways,"$15,000 to $24,999",2011,Number,3193,414
The Rockaways,"$15,000 to $24,999",2011,Percent,0.13285,414
The Rockaways,"$25,000 to $34,999",2011,Number,2616,414
The Rockaways,"$25,000 to $34,999",2011,Percent,0.10884,414
The Rockaways,"$35,000 to $49,999",2011,Number,2538,414
The Rockaways,"$35,000 to $49,999",2011,Percent,0.1056,414
The Rockaways,"$50,000 to $74,999",2011,Number,3371,414
The Rockaways,"$50,000 to $74,999",2011,Percent,0.14025,414
The Rockaways,"$75,000 to $99,999",2011,Number,3070,414
The Rockaways,"$75,000 to $99,999",2011,Percent,0.12773,414
The Rockaways,"$100,000 to $199,999",2011,Number,4272,414
The Rockaways,"$100,000 to $199,999",2011,Percent,0.17774,414
The Rockaways,"$200,000 or more",2011,Number,1537,414
The Rockaways,"$200,000 or more",2011,Percent,0.06395,414
St. George,"Under $15,000",2011,Number,5267,501
St. George,"Under $15,000",2011,Percent,0.12882,501
St. George,"$15,000 to $24,999",2011,Number,3923,501
St. George,"$15,000 to $24,999",2011,Percent,0.09595,501
St. George,"$25,000 to $34,999",2011,Number,2757,501
St. George,"$25,000 to $34,999",2011,Percent,0.06743,501
St. George,"$35,000 to $49,999",2011,Number,4682,501
St. George,"$35,000 to $49,999",2011,Percent,0.11451,501
St. George,"$50,000 to $74,999",2011,Number,5076,501
St. George,"$50,000 to $74,999",2011,Percent,0.12414,501
St. George,"$75,000 to $99,999",2011,Number,6546,501
St. George,"$75,000 to $99,999",2011,Percent,0.1601,501
St. George,"$100,000 to $199,999",2011,Number,10633,501
St. George,"$100,000 to $199,999",2011,Percent,0.26005,501
St. George,"$200,000 or more",2011,Number,2004,501
St. George,"$200,000 or more",2011,Percent,0.04901,501
South Beach,"Under $15,000",2011,Number,1603,502
South Beach,"Under $15,000",2011,Percent,0.04714,502
South Beach,"$15,000 to $24,999",2011,Number,1550,502
South Beach,"$15,000 to $24,999",2011,Percent,0.04558,502
South Beach,"$25,000 to $34,999",2011,Number,2205,502
South Beach,"$25,000 to $34,999",2011,Percent,0.06485,502
South Beach,"$35,000 to $49,999",2011,Number,3999,502
South Beach,"$35,000 to $49,999",2011,Percent,0.11761,502
South Beach,"$50,000 to $74,999",2011,Number,6525,502
South Beach,"$50,000 to $74,999",2011,Percent,0.19189,502
South Beach,"$75,000 to $99,999",2011,Number,5262,502
South Beach,"$75,000 to $99,999",2011,Percent,0.15475,502
South Beach,"$100,000 to $199,999",2011,Number,10333,502
South Beach,"$100,000 to $199,999",2011,Percent,0.30388,502
South Beach,"$200,000 or more",2011,Number,2526,502
South Beach,"$200,000 or more",2011,Percent,0.07429,502
Tottenville,"Under $15,000",2011,Number,1625,503
Tottenville,"Under $15,000",2011,Percent,0.03591,503
Tottenville,"$15,000 to $24,999",2011,Number,1687,503
Tottenville,"$15,000 to $24,999",2011,Percent,0.03728,503
Tottenville,"$25,000 to $34,999",2011,Number,1937,503
Tottenville,"$25,000 to $34,999",2011,Percent,0.04281,503
Tottenville,"$35,000 to $49,999",2011,Number,3157,503
Tottenville,"$35,000 to $49,999",2011,Percent,0.06977,503
Tottenville,"$50,000 to $74,999",2011,Number,8410,503
Tottenville,"$50,000 to $74,999",2011,Percent,0.18586,503
Tottenville,"$75,000 to $99,999",2011,Number,7300,503
Tottenville,"$75,000 to $99,999",2011,Percent,0.16133,503
Tottenville,"$100,000 to $199,999",2011,Number,15788,503
Tottenville,"$100,000 to $199,999",2011,Percent,0.34891,503
Tottenville,"$200,000 or more",2011,Number,5345,503
Tottenville,"$200,000 or more",2011,Percent,0.11812,503
Bronx,"Under $15,000",2011,Number,66126,36005
Bronx,"Under $15,000",2011,Percent,0.21245,36005
Bronx,"$15,000 to $24,999",2011,Number,48651,36005
Bronx,"$15,000 to $24,999",2011,Percent,0.15631,36005
Bronx,"$25,000 to $34,999",2011,Number,35877,36005
Bronx,"$25,000 to $34,999",2011,Percent,0.11527,36005
Bronx,"$35,000 to $49,999",2011,Number,43382,36005
Bronx,"$35,000 to $49,999",2011,Percent,0.13938,36005
Bronx,"$50,000 to $74,999",2011,Number,48677,36005
Bronx,"$50,000 to $74,999",2011,Percent,0.15639,36005
Bronx,"$75,000 to $99,999",2011,Number,28422,36005
Bronx,"$75,000 to $99,999",2011,Percent,0.09131,36005
Bronx,"$100,000 to $199,999",2011,Number,35329,36005
Bronx,"$100,000 to $199,999",2011,Percent,0.11351,36005
Bronx,"$200,000 or more",2011,Number,4790,36005
Bronx,"$200,000 or more",2011,Percent,0.01539,36005
Brooklyn,"Under $15,000",2011,Number,85109,36047
Brooklyn,"Under $15,000",2011,Percent,0.15071,36047
Brooklyn,"$15,000 to $24,999",2011,Number,68682,36047
Brooklyn,"$15,000 to $24,999",2011,Percent,0.12162,36047
Brooklyn,"$25,000 to $34,999",2011,Number,58869,36047
Brooklyn,"$25,000 to $34,999",2011,Percent,0.10424,36047
Brooklyn,"$35,000 to $49,999",2011,Number,73577,36047
Brooklyn,"$35,000 to $49,999",2011,Percent,0.13029,36047
Brooklyn,"$50,000 to $74,999",2011,Number,96688,36047
Brooklyn,"$50,000 to $74,999",2011,Percent,0.17121,36047
Brooklyn,"$75,000 to $99,999",2011,Number,59746,36047
Brooklyn,"$75,000 to $99,999",2011,Percent,0.1058,36047
Brooklyn,"$100,000 to $199,999",2011,Number,95170,36047
Brooklyn,"$100,000 to $199,999",2011,Percent,0.16853,36047
Brooklyn,"$200,000 or more",2011,Number,26880,36047
Brooklyn,"$200,000 or more",2011,Percent,0.0476,36047
Manhattan,"Under $15,000",2011,Number,35710,36061
Manhattan,"Under $15,000",2011,Percent,0.11739,36061
Manhattan,"$15,000 to $24,999",2011,Number,28488,36061
Manhattan,"$15,000 to $24,999",2011,Percent,0.09365,36061
Manhattan,"$25,000 to $34,999",2011,Number,24612,36061
Manhattan,"$25,000 to $34,999",2011,Percent,0.08091,36061
Manhattan,"$35,000 to $49,999",2011,Number,26080,36061
Manhattan,"$35,000 to $49,999",2011,Percent,0.08573,36061
Manhattan,"$50,000 to $74,999",2011,Number,36810,36061
Manhattan,"$50,000 to $74,999",2011,Percent,0.121,36061
Manhattan,"$75,000 to $99,999",2011,Number,21680,36061
Manhattan,"$75,000 to $99,999",2011,Percent,0.07127,36061
Manhattan,"$100,000 to $199,999",2011,Number,59984,36061
Manhattan,"$100,000 to $199,999",2011,Percent,0.19718,36061
Manhattan,"$200,000 or more",2011,Number,70844,36061
Manhattan,"$200,000 or more",2011,Percent,0.23288,36061
Queens,"Under $15,000",2011,Number,45584,36081
Queens,"Under $15,000",2011,Percent,0.08857,36081
Queens,"$15,000 to $24,999",2011,Number,52529,36081
Queens,"$15,000 to $24,999",2011,Percent,0.10207,36081
Queens,"$25,000 to $34,999",2011,Number,49062,36081
Queens,"$25,000 to $34,999",2011,Percent,0.09533,36081
Queens,"$35,000 to $49,999",2011,Number,66466,36081
Queens,"$35,000 to $49,999",2011,Percent,0.12915,36081
Queens,"$50,000 to $74,999",2011,Number,93701,36081
Queens,"$50,000 to $74,999",2011,Percent,0.18207,36081
Queens,"$75,000 to $99,999",2011,Number,70198,36081
Queens,"$75,000 to $99,999",2011,Percent,0.1364,36081
Queens,"$100,000 to $199,999",2011,Number,112844,36081
Queens,"$100,000 to $199,999",2011,Percent,0.21926,36081
Queens,"$200,000 or more",2011,Number,24265,36081
Queens,"$200,000 or more",2011,Percent,0.04715,36081
Staten Island,"Under $15,000",2011,Number,8495,36085
Staten Island,"Under $15,000",2011,Percent,0.07071,36085
Staten Island,"$15,000 to $24,999",2011,Number,7160,36085
Staten Island,"$15,000 to $24,999",2011,Percent,0.0596,36085
Staten Island,"$25,000 to $34,999",2011,Number,6899,36085
Staten Island,"$25,000 to $34,999",2011,Percent,0.05742,36085
Staten Island,"$35,000 to $49,999",2011,Number,11838,36085
Staten Island,"$35,000 to $49,999",2011,Percent,0.09854,36085
Staten Island,"$50,000 to $74,999",2011,Number,20011,36085
Staten Island,"$50,000 to $74,999",2011,Percent,0.16656,36085
Staten Island,"$75,000 to $99,999",2011,Number,19108,36085
Staten Island,"$75,000 to $99,999",2011,Percent,0.15905,36085
