"Name","Household Income"
"Description","Households by income level."
"Source Notes","U.S. Census Bureau, American Community Survey 1-Year Estimates, Summary Table B19001 (2005-2018); retrieved from&nbsp;<a href=""https://data.census.gov/"" target=""_blank"">https://data.census.gov/</a>."
"Notes",""

Location,Income Level,TimeFrame,DataFormat,Data,Fips
Sheepshead Bay,"$35,000 to $49,999",2006,Number,6352,315
Brownsville,"$35,000 to $49,999",2006,Number,4851,316
East Flatbush,"$35,000 to $49,999",2006,Number,6718,317
Canarsie,"$35,000 to $49,999",2006,Number,8256,318
Astoria,"$35,000 to $49,999",2006,Number,11689,401
Sunnyside/Woodside,"$35,000 to $49,999",2006,Number,8936,402
Jackson Heights,"$35,000 to $49,999",2006,Number,7783,403
Elmhurst/Corona,"$35,000 to $49,999",2006,Number,8485,404
Ridgewood/Glendale,"$35,000 to $49,999",2006,Number,9777,405
Rego Park/Forest Hills,"$35,000 to $49,999",2006,Number,6508,406
Flushing,"$35,000 to $49,999",2006,Number,13082,407
Fresh Meadows/Briarwood,"$35,000 to $49,999",2006,Number,7949,408
Woodhaven,"$35,000 to $49,999",2006,Number,5560,409
Howard Beach,"$35,000 to $49,999",2006,Number,6136,410
Bayside,"$35,000 to $49,999",2006,Number,5584,411
Jamaica/St. Albans,"$35,000 to $49,999",2006,Number,11578,412
Queens Village,"$35,000 to $49,999",2006,Number,6688,413
The Rockaways,"$35,000 to $49,999",2006,Number,5419,414
St. George,"$35,000 to $49,999",2006,Number,6688,501
South Beach,"$35,000 to $49,999",2006,Number,5778,502
Tottenville,"$35,000 to $49,999",2006,Number,6216,503
Bronx,"$35,000 to $49,999",2006,Number,71771,36005
Brooklyn,"$35,000 to $49,999",2006,Number,112515,36047
Manhattan,"$35,000 to $49,999",2006,Number,71557,36061
Queens,"$35,000 to $49,999",2006,Number,115174,36081
Staten Island,"$35,000 to $49,999",2006,Number,18682,36085
New York City,"$35,000 to $49,999",2006,Number,389699,3651000
Battery Park/Tribeca,"$35,000 to $49,999",2006,Percent,0.06585,101
Greenwich Village,"$35,000 to $49,999",2006,Percent,0.06585,102
Lower East Side,"$35,000 to $49,999",2006,Percent,0.11729,103
Chelsea/Clinton,"$35,000 to $49,999",2006,Percent,0.07984,104
Midtown Business District,"$35,000 to $49,999",2006,Percent,0.07984,105
Murray Hill/Stuyvesant,"$35,000 to $49,999",2006,Percent,0.06457,106
Upper West Side,"$35,000 to $49,999",2006,Percent,0.08132,107
Upper East Side,"$35,000 to $49,999",2006,Percent,0.09628,108
Manhattanville,"$35,000 to $49,999",2006,Percent,0.11065,109
Central Harlem,"$35,000 to $49,999",2006,Percent,0.10985,110
East Harlem,"$35,000 to $49,999",2006,Percent,0.12832,111
Washington Heights,"$35,000 to $49,999",2006,Percent,0.15319,112
Mott Haven,"$35,000 to $49,999",2006,Percent,0.12493,201
Hunts Point,"$35,000 to $49,999",2006,Percent,0.12493,202
Morrisania,"$35,000 to $49,999",2006,Percent,0.12535,203
Concourse/Highbridge,"$35,000 to $49,999",2006,Percent,0.16746,204
University Heights,"$35,000 to $49,999",2006,Percent,0.14637,205
East Tremont,"$35,000 to $49,999",2006,Percent,0.12535,206
Bedford Park,"$35,000 to $49,999",2006,Percent,0.1349,207
Riverdale,"$35,000 to $49,999",2006,Percent,0.12594,208
Unionport/Soundview,"$35,000 to $49,999",2006,Percent,0.2067,209
Throgs Neck,"$35,000 to $49,999",2006,Percent,0.13172,210
Pelham Parkway,"$35,000 to $49,999",2006,Percent,0.18117,211
Williamsbridge,"$35,000 to $49,999",2006,Percent,0.15634,212
Williamsburg/Greenpoint,"$35,000 to $49,999",2006,Percent,0.12258,301
Fort Greene/Brooklyn Hts,"$35,000 to $49,999",2006,Percent,0.1103,302
Bedford Stuyvesant,"$35,000 to $49,999",2006,Percent,0.11785,303
Bushwick,"$35,000 to $49,999",2006,Percent,0.11774,304
East New York,"$35,000 to $49,999",2006,Percent,0.13936,305
Park Slope,"$35,000 to $49,999",2006,Percent,0.08104,306
Sunset Park,"$35,000 to $49,999",2006,Percent,0.12869,307
Crown Heights North,"$35,000 to $49,999",2006,Percent,0.15784,308
Crown Heights South,"$35,000 to $49,999",2006,Percent,0.16987,309
Bay Ridge,"$35,000 to $49,999",2006,Percent,0.14364,310
Bensonhurst,"$35,000 to $49,999",2006,Percent,0.12603,311
Borough Park,"$35,000 to $49,999",2006,Percent,0.1708,312
Coney Island,"$35,000 to $49,999",2006,Percent,0.11302,313
Flatbush/Midwood,"$35,000 to $49,999",2006,Percent,0.12505,314
Sheepshead Bay,"$35,000 to $49,999",2006,Percent,0.11286,315
Brownsville,"$35,000 to $49,999",2006,Percent,0.12275,316
East Flatbush,"$35,000 to $49,999",2006,Percent,0.14027,317
Canarsie,"$35,000 to $49,999",2006,Percent,0.12887,318
Astoria,"$35,000 to $49,999",2006,Percent,0.15169,401
Sunnyside/Woodside,"$35,000 to $49,999",2006,Percent,0.18187,402
Jackson Heights,"$35,000 to $49,999",2006,Percent,0.14534,403
Elmhurst/Corona,"$35,000 to $49,999",2006,Percent,0.1897,404
Ridgewood/Glendale,"$35,000 to $49,999",2006,Percent,0.15596,405
Rego Park/Forest Hills,"$35,000 to $49,999",2006,Percent,0.12645,406
Flushing,"$35,000 to $49,999",2006,Percent,0.14946,407
Fresh Meadows/Briarwood,"$35,000 to $49,999",2006,Percent,0.15168,408
Woodhaven,"$35,000 to $49,999",2006,Percent,0.12895,409
Howard Beach,"$35,000 to $49,999",2006,Percent,0.16507,410
Bayside,"$35,000 to $49,999",2006,Percent,0.1195,411
Jamaica/St. Albans,"$35,000 to $49,999",2006,Percent,0.17472,412
Queens Village,"$35,000 to $49,999",2006,Percent,0.10371,413
The Rockaways,"$35,000 to $49,999",2006,Percent,0.13973,414
St. George,"$35,000 to $49,999",2006,Percent,0.11008,501
South Beach,"$35,000 to $49,999",2006,Percent,0.12297,502
Tottenville,"$35,000 to $49,999",2006,Percent,0.10579,503
Bronx,"$35,000 to $49,999",2006,Percent,0.15243,36005
Brooklyn,"$35,000 to $49,999",2006,Percent,0.129,36047
Manhattan,"$35,000 to $49,999",2006,Percent,0.09727,36061
Queens,"$35,000 to $49,999",2006,Percent,0.14859,36081
Staten Island,"$35,000 to $49,999",2006,Percent,0.1122,36085
New York City,"$35,000 to $49,999",2006,Percent,0.12903,3651000
Battery Park/Tribeca,"$50,000 to $74,999",2006,Number,4092.14985,101
Greenwich Village,"$50,000 to $74,999",2006,Number,6040.85015,102
Lower East Side,"$50,000 to $74,999",2006,Number,10490,103
Chelsea/Clinton,"$50,000 to $74,999",2006,Number,7392.25616,104
Midtown Business District,"$50,000 to $74,999",2006,Number,3699.74384,105
Murray Hill/Stuyvesant,"$50,000 to $74,999",2006,Number,12609,106
Upper West Side,"$50,000 to $74,999",2006,Number,14350,107
Upper East Side,"$50,000 to $74,999",2006,Number,17337,108
Manhattanville,"$50,000 to $74,999",2006,Number,6715,109
Central Harlem,"$50,000 to $74,999",2006,Number,5791,110
East Harlem,"$50,000 to $74,999",2006,Number,6309,111
Washington Heights,"$50,000 to $74,999",2006,Number,10336,112
Mott Haven,"$50,000 to $74,999",2006,Number,2513.02781,201
Hunts Point,"$50,000 to $74,999",2006,Number,1434.97219,202
Morrisania,"$50,000 to $74,999",2006,Number,2309.24762,203
Concourse/Highbridge,"$50,000 to $74,999",2006,Number,5621,204
University Heights,"$50,000 to $74,999",2006,Number,4965,205
East Tremont,"$50,000 to $74,999",2006,Number,2410.75238,206
Bedford Park,"$50,000 to $74,999",2006,Number,7699,207
Riverdale,"$50,000 to $74,999",2006,Number,8839,208
Unionport/Soundview,"$50,000 to $74,999",2006,Number,10063,209
Throgs Neck,"$50,000 to $74,999",2006,Number,9253,210
Pelham Parkway,"$50,000 to $74,999",2006,Number,7710,211
Williamsbridge,"$50,000 to $74,999",2006,Number,8638,212
Williamsburg/Greenpoint,"$50,000 to $74,999",2006,Number,8146,301
Fort Greene/Brooklyn Hts,"$50,000 to $74,999",2006,Number,8788,302
Bedford Stuyvesant,"$50,000 to $74,999",2006,Number,6333,303
Bushwick,"$50,000 to $74,999",2006,Number,5783,304
East New York,"$50,000 to $74,999",2006,Number,8121,305
Park Slope,"$50,000 to $74,999",2006,Number,8157,306
Sunset Park,"$50,000 to $74,999",2006,Number,8186,307
Crown Heights North,"$50,000 to $74,999",2006,Number,8561,308
Crown Heights South,"$50,000 to $74,999",2006,Number,5699,309
Bay Ridge,"$50,000 to $74,999",2006,Number,7731,310
Bensonhurst,"$50,000 to $74,999",2006,Number,10289,311
Borough Park,"$50,000 to $74,999",2006,Number,6943,312
Coney Island,"$50,000 to $74,999",2006,Number,5120,313
Flatbush/Midwood,"$50,000 to $74,999",2006,Number,11278,314
Sheepshead Bay,"$50,000 to $74,999",2006,Number,9656,315
Brownsville,"$50,000 to $74,999",2006,Number,4449,316
East Flatbush,"$50,000 to $74,999",2006,Number,8186,317
Canarsie,"$50,000 to $74,999",2006,Number,14437,318
Astoria,"$50,000 to $74,999",2006,Number,14456,401
Sunnyside/Woodside,"$50,000 to $74,999",2006,Number,10425,402
Jackson Heights,"$50,000 to $74,999",2006,Number,11913,403
Elmhurst/Corona,"$50,000 to $74,999",2006,Number,7461,404
Ridgewood/Glendale,"$50,000 to $74,999",2006,Number,12544,405
Rego Park/Forest Hills,"$50,000 to $74,999",2006,Number,9383,406
Flushing,"$50,000 to $74,999",2006,Number,16449,407
Fresh Meadows/Briarwood,"$50,000 to $74,999",2006,Number,11932,408
Woodhaven,"$50,000 to $74,999",2006,Number,9450,409
Howard Beach,"$50,000 to $74,999",2006,Number,7944,410
Bayside,"$50,000 to $74,999",2006,Number,8610,411
Jamaica/St. Albans,"$50,000 to $74,999",2006,Number,13836,412
Queens Village,"$50,000 to $74,999",2006,Number,14470,413
The Rockaways,"$50,000 to $74,999",2006,Number,6511,414
St. George,"$50,000 to $74,999",2006,Number,10490,501
South Beach,"$50,000 to $74,999",2006,Number,8709,502
Tottenville,"$50,000 to $74,999",2006,Number,10404,503
Bronx,"$50,000 to $74,999",2006,Number,71456,36005
Brooklyn,"$50,000 to $74,999",2006,Number,145863,36047
Manhattan,"$50,000 to $74,999",2006,Number,105162,36061
Queens,"$50,000 to $74,999",2006,Number,155384,36081
Staten Island,"$50,000 to $74,999",2006,Number,29603,36085
New York City,"$50,000 to $74,999",2006,Number,507468,3651000
Battery Park/Tribeca,"$50,000 to $74,999",2006,Percent,0.13892,101
Greenwich Village,"$50,000 to $74,999",2006,Percent,0.13892,102
Lower East Side,"$50,000 to $74,999",2006,Percent,0.14196,103
Chelsea/Clinton,"$50,000 to $74,999",2006,Percent,0.14519,104
Midtown Business District,"$50,000 to $74,999",2006,Percent,0.14519,105
Murray Hill/Stuyvesant,"$50,000 to $74,999",2006,Percent,0.15905,106
Upper West Side,"$50,000 to $74,999",2006,Percent,0.13297,107
Upper East Side,"$50,000 to $74,999",2006,Percent,0.15137,108
Manhattanville,"$50,000 to $74,999",2006,Percent,0.14518,109
Central Harlem,"$50,000 to $74,999",2006,Percent,0.11917,110
East Harlem,"$50,000 to $74,999",2006,Percent,0.13811,111
Washington Heights,"$50,000 to $74,999",2006,Percent,0.14734,112
Mott Haven,"$50,000 to $74,999",2006,Percent,0.09348,201
Hunts Point,"$50,000 to $74,999",2006,Percent,0.09348,202
Morrisania,"$50,000 to $74,999",2006,Percent,0.09028,203
Concourse/Highbridge,"$50,000 to $74,999",2006,Percent,0.1221,204
University Heights,"$50,000 to $74,999",2006,Percent,0.11657,205
East Tremont,"$50,000 to $74,999",2006,Percent,0.09028,206
Bedford Park,"$50,000 to $74,999",2006,Percent,0.17024,207
Riverdale,"$50,000 to $74,999",2006,Percent,0.20553,208
Unionport/Soundview,"$50,000 to $74,999",2006,Percent,0.15423,209
Throgs Neck,"$50,000 to $74,999",2006,Percent,0.21255,210
Pelham Parkway,"$50,000 to $74,999",2006,Percent,0.1767,211
Williamsbridge,"$50,000 to $74,999",2006,Percent,0.18356,212
Williamsburg/Greenpoint,"$50,000 to $74,999",2006,Percent,0.15725,301
Fort Greene/Brooklyn Hts,"$50,000 to $74,999",2006,Percent,0.18213,302
Bedford Stuyvesant,"$50,000 to $74,999",2006,Percent,0.14945,303
Bushwick,"$50,000 to $74,999",2006,Percent,0.14959,304
East New York,"$50,000 to $74,999",2006,Percent,0.16307,305
Park Slope,"$50,000 to $74,999",2006,Percent,0.17623,306
Sunset Park,"$50,000 to $74,999",2006,Percent,0.17756,307
Crown Heights North,"$50,000 to $74,999",2006,Percent,0.17752,308
Crown Heights South,"$50,000 to $74,999",2006,Percent,0.14321,309
Bay Ridge,"$50,000 to $74,999",2006,Percent,0.16506,310
Bensonhurst,"$50,000 to $74,999",2006,Percent,0.16809,311
Borough Park,"$50,000 to $74,999",2006,Percent,0.15415,312
Coney Island,"$50,000 to $74,999",2006,Percent,0.11848,313
Flatbush/Midwood,"$50,000 to $74,999",2006,Percent,0.19849,314
Sheepshead Bay,"$50,000 to $74,999",2006,Percent,0.17156,315
Brownsville,"$50,000 to $74,999",2006,Percent,0.11258,316
East Flatbush,"$50,000 to $74,999",2006,Percent,0.17092,317
Canarsie,"$50,000 to $74,999",2006,Percent,0.22534,318
Astoria,"$50,000 to $74,999",2006,Percent,0.18759,401
Sunnyside/Woodside,"$50,000 to $74,999",2006,Percent,0.21218,402
Jackson Heights,"$50,000 to $74,999",2006,Percent,0.22247,403
Elmhurst/Corona,"$50,000 to $74,999",2006,Percent,0.16681,404
Ridgewood/Glendale,"$50,000 to $74,999",2006,Percent,0.2001,405
Rego Park/Forest Hills,"$50,000 to $74,999",2006,Percent,0.18231,406
Flushing,"$50,000 to $74,999",2006,Percent,0.18792,407
Fresh Meadows/Briarwood,"$50,000 to $74,999",2006,Percent,0.22768,408
Woodhaven,"$50,000 to $74,999",2006,Percent,0.21917,409
Howard Beach,"$50,000 to $74,999",2006,Percent,0.21371,410
Bayside,"$50,000 to $74,999",2006,Percent,0.18426,411
Jamaica/St. Albans,"$50,000 to $74,999",2006,Percent,0.20879,412
Queens Village,"$50,000 to $74,999",2006,Percent,0.22438,413
The Rockaways,"$50,000 to $74,999",2006,Percent,0.16789,414
St. George,"$50,000 to $74,999",2006,Percent,0.17266,501
South Beach,"$50,000 to $74,999",2006,Percent,0.18535,502
Tottenville,"$50,000 to $74,999",2006,Percent,0.17707,503
Bronx,"$50,000 to $74,999",2006,Percent,0.15176,36005
Brooklyn,"$50,000 to $74,999",2006,Percent,0.16724,36047
Manhattan,"$50,000 to $74,999",2006,Percent,0.14295,36061
Queens,"$50,000 to $74,999",2006,Percent,0.20046,36081
Staten Island,"$50,000 to $74,999",2006,Percent,0.17779,36085
New York City,"$50,000 to $74,999",2006,Percent,0.16802,3651000
Battery Park/Tribeca,"$75,000 to $99,999",2006,Number,3202.88566,101
Greenwich Village,"$75,000 to $99,999",2006,Number,4728.11434,102
Lower East Side,"$75,000 to $99,999",2006,Number,7846,103
Chelsea/Clinton,"$75,000 to $99,999",2006,Number,5336.92637,104
Midtown Business District,"$75,000 to $99,999",2006,Number,2671.07363,105
Murray Hill/Stuyvesant,"$75,000 to $99,999",2006,Number,9390,106
Upper West Side,"$75,000 to $99,999",2006,Number,10167,107
Upper East Side,"$75,000 to $99,999",2006,Number,11769,108
Manhattanville,"$75,000 to $99,999",2006,Number,2604,109
Central Harlem,"$75,000 to $99,999",2006,Number,4048,110
East Harlem,"$75,000 to $99,999",2006,Number,2744,111
Washington Heights,"$75,000 to $99,999",2006,Number,5712,112
Mott Haven,"$75,000 to $99,999",2006,Number,829.40102,201
Hunts Point,"$75,000 to $99,999",2006,Number,473.59898,202
Morrisania,"$75,000 to $99,999",2006,Number,1000.02164,203
Concourse/Highbridge,"$75,000 to $99,999",2006,Number,1391,204
University Heights,"$75,000 to $99,999",2006,Number,928,205
East Tremont,"$75,000 to $99,999",2006,Number,1043.97836,206
Bedford Park,"$75,000 to $99,999",2006,Number,2252,207
Riverdale,"$75,000 to $99,999",2006,Number,4944,208
Unionport/Soundview,"$75,000 to $99,999",2006,Number,5024,209
Throgs Neck,"$75,000 to $99,999",2006,Number,6678,210
Pelham Parkway,"$75,000 to $99,999",2006,Number,5548,211
Williamsbridge,"$75,000 to $99,999",2006,Number,5630,212
Williamsburg/Greenpoint,"$75,000 to $99,999",2006,Number,3247,301
Fort Greene/Brooklyn Hts,"$75,000 to $99,999",2006,Number,5288,302
Bedford Stuyvesant,"$75,000 to $99,999",2006,Number,3289,303
Bushwick,"$75,000 to $99,999",2006,Number,2993,304
East New York,"$75,000 to $99,999",2006,Number,3268,305
Park Slope,"$75,000 to $99,999",2006,Number,6215,306
Sunset Park,"$75,000 to $99,999",2006,Number,6018,307
Crown Heights North,"$75,000 to $99,999",2006,Number,3885,308
Crown Heights South,"$75,000 to $99,999",2006,Number,3573,309
Bay Ridge,"$75,000 to $99,999",2006,Number,6254,310
Bensonhurst,"$75,000 to $99,999",2006,Number,6377,311
Borough Park,"$75,000 to $99,999",2006,Number,3773,312
Coney Island,"$75,000 to $99,999",2006,Number,4059,313
Flatbush/Midwood,"$75,000 to $99,999",2006,Number,5502,314
Sheepshead Bay,"$75,000 to $99,999",2006,Number,6896,315
Brownsville,"$75,000 to $99,999",2006,Number,3063,316
East Flatbush,"$75,000 to $99,999",2006,Number,5269,317
Canarsie,"$75,000 to $99,999",2006,Number,9787,318
Astoria,"$75,000 to $99,999",2006,Number,7882,401
Sunnyside/Woodside,"$75,000 to $99,999",2006,Number,5374,402
Jackson Heights,"$75,000 to $99,999",2006,Number,6704,403
Elmhurst/Corona,"$75,000 to $99,999",2006,Number,5046,404
Ridgewood/Glendale,"$75,000 to $99,999",2006,Number,8441,405
Rego Park/Forest Hills,"$75,000 to $99,999",2006,Number,6221,406
Flushing,"$75,000 to $99,999",2006,Number,11114,407
Fresh Meadows/Briarwood,"$75,000 to $99,999",2006,Number,7388,408
Woodhaven,"$75,000 to $99,999",2006,Number,5066,409
Howard Beach,"$75,000 to $99,999",2006,Number,5117,410
Bayside,"$75,000 to $99,999",2006,Number,6237,411
Jamaica/St. Albans,"$75,000 to $99,999",2006,Number,8192,412
Queens Village,"$75,000 to $99,999",2006,Number,11113,413
The Rockaways,"$75,000 to $99,999",2006,Number,4455,414
St. George,"$75,000 to $99,999",2006,Number,8831,501
South Beach,"$75,000 to $99,999",2006,Number,6946,502
Tottenville,"$75,000 to $99,999",2006,Number,8463,503
Bronx,"$75,000 to $99,999",2006,Number,35742,36005
Brooklyn,"$75,000 to $99,999",2006,Number,88756,36047
Manhattan,"$75,000 to $99,999",2006,Number,70219,36061
Queens,"$75,000 to $99,999",2006,Number,98350,36081
Staten Island,"$75,000 to $99,999",2006,Number,24240,36085
New York City,"$75,000 to $99,999",2006,Number,317307,3651000
Battery Park/Tribeca,"$75,000 to $99,999",2006,Percent,0.10873,101
Greenwich Village,"$75,000 to $99,999",2006,Percent,0.10873,102
Lower East Side,"$75,000 to $99,999",2006,Percent,0.10618,103
Chelsea/Clinton,"$75,000 to $99,999",2006,Percent,0.10482,104
Midtown Business District,"$75,000 to $99,999",2006,Percent,0.10482,105
Murray Hill/Stuyvesant,"$75,000 to $99,999",2006,Percent,0.11844,106
Upper West Side,"$75,000 to $99,999",2006,Percent,0.09421,107
Upper East Side,"$75,000 to $99,999",2006,Percent,0.10275,108
Manhattanville,"$75,000 to $99,999",2006,Percent,0.0563,109
Central Harlem,"$75,000 to $99,999",2006,Percent,0.0833,110
East Harlem,"$75,000 to $99,999",2006,Percent,0.06007,111
Washington Heights,"$75,000 to $99,999",2006,Percent,0.08142,112
Mott Haven,"$75,000 to $99,999",2006,Percent,0.03085,201
Hunts Point,"$75,000 to $99,999",2006,Percent,0.03085,202
Morrisania,"$75,000 to $99,999",2006,Percent,0.0391,203
Concourse/Highbridge,"$75,000 to $99,999",2006,Percent,0.03022,204
University Heights,"$75,000 to $99,999",2006,Percent,0.02179,205
East Tremont,"$75,000 to $99,999",2006,Percent,0.0391,206
Bedford Park,"$75,000 to $99,999",2006,Percent,0.0498,207
Riverdale,"$75,000 to $99,999",2006,Percent,0.11496,208
Unionport/Soundview,"$75,000 to $99,999",2006,Percent,0.077,209
Throgs Neck,"$75,000 to $99,999",2006,Percent,0.1534,210
Pelham Parkway,"$75,000 to $99,999",2006,Percent,0.12715,211
Williamsbridge,"$75,000 to $99,999",2006,Percent,0.11964,212
Williamsburg/Greenpoint,"$75,000 to $99,999",2006,Percent,0.06268,301
Fort Greene/Brooklyn Hts,"$75,000 to $99,999",2006,Percent,0.1096,302
Bedford Stuyvesant,"$75,000 to $99,999",2006,Percent,0.07761,303
